lon_min, lon_max, lat_min, lat_max, depth_min, depth_max, m_min, m_max, rate, dispersion, mask
166.8,166.9,-45.4,-45.3,0.0,40.0,5.0,10.5,7.1844799000517830e-04,0.000000,1
166.8,166.9,-45.3,-45.2,0.0,40.0,5.0,10.5,1.0468034552122074e-03,0.000000,1
166.8,166.9,-45.2,-45.1,0.0,40.0,5.0,10.5,1.2172133200141946e-03,0.000000,1
166.8,166.9,-45.1,-45.0,0.0,40.0,5.0,10.5,9.0404867704094258e-04,0.000000,1
166.8,166.9,-45.0,-44.9,0.0,40.0,5.0,10.5,6.2486862996248690e-04,0.000000,1
166.8,166.9,-44.9,-44.8,0.0,40.0,5.0,10.5,4.7539483426474384e-04,0.000000,1
166.8,166.9,-44.8,-44.7,0.0,40.0,5.0,10.5,3.9681154232462743e-04,0.000000,1
166.8,166.9,-44.7,-44.6,0.0,40.0,5.0,10.5,3.3906694242315406e-04,0.000000,1
166.8,166.9,-44.6,-44.5,0.0,40.0,5.0,10.5,2.9544201703384529e-04,0.000000,1
166.9,167.0,-47.6,-47.5,0.0,40.0,5.0,10.5,8.6855493016604234e-05,1.068585,1
166.9,167.0,-47.5,-47.4,0.0,40.0,5.0,10.5,8.7021083777545860e-05,1.068585,1
166.9,167.0,-47.4,-47.3,0.0,40.0,5.0,10.5,8.7186409457170591e-05,1.068585,1
166.9,167.0,-47.3,-47.2,0.0,40.0,5.0,10.5,8.7351469551885341e-05,1.068585,1
166.9,167.0,-47.2,-47.1,0.0,40.0,5.0,10.5,8.7516263558847226e-05,1.068585,1
166.9,167.0,-47.1,-47.0,0.0,40.0,5.0,10.5,8.7680790976130596e-05,1.068585,1
166.9,167.0,-47.0,-46.9,0.0,40.0,5.0,10.5,8.7845051302455919e-05,1.068585,1
166.9,167.0,-46.9,-46.8,0.0,40.0,5.0,10.5,8.8009044037565400e-05,1.068585,1
166.9,167.0,-46.8,-46.7,0.0,40.0,5.0,10.5,8.8172768681909447e-05,1.068585,1
166.9,167.0,-46.7,-46.6,0.0,40.0,5.0,10.5,8.8336224736605928e-05,1.068585,1
166.9,167.0,-46.6,-46.5,0.0,40.0,5.0,10.5,8.8499411703898100e-05,1.068585,1
166.9,167.0,-46.5,-46.4,0.0,40.0,5.0,10.5,9.4426540513421165e-05,0.000000,1
166.9,167.0,-46.4,-46.3,0.0,40.0,5.0,10.5,1.0195378768438894e-04,0.000000,1
166.9,167.0,-46.3,-46.2,0.0,40.0,5.0,10.5,1.1383378968772747e-04,0.000000,1
166.9,167.0,-46.2,-46.1,0.0,40.0,5.0,10.5,1.2668756234707738e-04,0.000000,1
166.9,167.0,-46.1,-46.0,0.0,40.0,5.0,10.5,1.3788592489120797e-04,0.000000,1
166.9,167.0,-46.0,-45.9,0.0,40.0,5.0,10.5,1.5852986279864872e-04,0.000000,1
166.9,167.0,-45.9,-45.8,0.0,40.0,5.0,10.5,1.9231970456224276e-04,0.000000,1
166.9,167.0,-45.8,-45.7,0.0,40.0,5.0,10.5,2.3594462995155148e-04,0.000000,1
166.9,167.0,-45.7,-45.6,0.0,40.0,5.0,10.5,2.8132234252168064e-04,0.000000,1
166.9,167.0,-45.6,-45.5,0.0,40.0,5.0,10.5,3.3147153130626543e-04,0.000000,1
166.9,167.0,-45.5,-45.4,0.0,40.0,5.0,10.5,4.1132072509919668e-04,0.000000,1
166.9,167.0,-45.4,-45.3,0.0,40.0,5.0,10.5,5.7841976967074526e-04,0.000000,1
166.9,167.0,-45.3,-45.2,0.0,40.0,5.0,10.5,8.0121849576614355e-04,0.000000,1
166.9,167.0,-45.2,-45.1,0.0,40.0,5.0,10.5,1.0039575463477077e-03,0.000000,1
166.9,167.0,-45.1,-45.0,0.0,40.0,5.0,10.5,9.2478999201398449e-04,0.000000,1
166.9,167.0,-45.0,-44.9,0.0,40.0,5.0,10.5,6.8271060692956141e-04,0.000000,1
166.9,167.0,-44.9,-44.8,0.0,40.0,5.0,10.5,5.1356664398038900e-04,0.000000,1
166.9,167.0,-44.8,-44.7,0.0,40.0,5.0,10.5,4.2534302254576019e-04,0.000000,1
166.9,167.0,-44.7,-44.6,0.0,40.0,5.0,10.5,3.6185317577381974e-04,0.000000,1
166.9,167.0,-44.6,-44.5,0.0,40.0,5.0,10.5,3.1053546220202131e-04,0.000000,1
167.0,167.1,-47.6,-47.5,0.0,40.0,5.0,10.5,8.6855493016604234e-05,1.068585,1
167.0,167.1,-47.5,-47.4,0.0,40.0,5.0,10.5,8.7021083777545860e-05,1.068585,1
167.0,167.1,-47.4,-47.3,0.0,40.0,5.0,10.5,8.7186409457170591e-05,1.068585,1
167.0,167.1,-47.3,-47.2,0.0,40.0,5.0,10.5,8.7351469551885341e-05,1.068585,1
167.0,167.1,-47.2,-47.1,0.0,40.0,5.0,10.5,8.7516263558847226e-05,1.068585,1
167.0,167.1,-47.1,-47.0,0.0,40.0,5.0,10.5,8.7680790976130596e-05,1.068585,1
167.0,167.1,-47.0,-46.9,0.0,40.0,5.0,10.5,8.7845051302455919e-05,1.068585,1
167.0,167.1,-46.9,-46.8,0.0,40.0,5.0,10.5,8.8009044037565400e-05,1.068585,1
167.0,167.1,-46.8,-46.7,0.0,40.0,5.0,10.5,8.8172768681909447e-05,1.068585,1
167.0,167.1,-46.7,-46.6,0.0,40.0,5.0,10.5,8.8336224736605928e-05,1.068585,1
167.0,167.1,-46.6,-46.5,0.0,40.0,5.0,10.5,8.8499411703898100e-05,1.068585,1
167.0,167.1,-46.5,-46.4,0.0,40.0,5.0,10.5,8.8662329086633906e-05,1.068585,1
167.0,167.1,-46.4,-46.3,0.0,40.0,5.0,10.5,9.1057294043621882e-05,0.000000,1
167.0,167.1,-46.3,-46.2,0.0,40.0,5.0,10.5,1.0175903355318668e-04,0.000000,1
167.0,167.1,-46.2,-46.1,0.0,40.0,5.0,10.5,1.1208100250690705e-04,0.000000,1
167.0,167.1,-46.1,-46.0,0.0,40.0,5.0,10.5,1.2308461091983539e-04,0.000000,1
167.0,167.1,-46.0,-45.9,0.0,40.0,5.0,10.5,1.4236526990886019e-04,0.000000,1
167.0,167.1,-45.9,-45.8,0.0,40.0,5.0,10.5,1.7148101252359975e-04,0.000000,1
167.0,167.1,-45.8,-45.7,0.0,40.0,5.0,10.5,2.0634200200880630e-04,0.000000,1
167.0,167.1,-45.7,-45.6,0.0,40.0,5.0,10.5,2.4490331998685595e-04,0.000000,1
167.0,167.1,-45.6,-45.5,0.0,40.0,5.0,10.5,2.8550955634252953e-04,0.000000,1
167.0,167.1,-45.5,-45.4,0.0,40.0,5.0,10.5,3.3926169655435634e-04,0.000000,1
